id,doi,title,journal,issue,volume,articleType,year
68190,10.1103/PhysRevA.41.2329,Functional representation of correlations in inhomogeneous many-electron systems,PRA,5,41,article,1990
68191,10.1103/PhysRevA.41.233,"Hyperfine-structure study of the 3<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi>d</mi></mrow><mrow><mn>10</mn></mrow></msup></mrow></math></span>5p <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">P</mi></mrow><mrow><mn>3</mn><mo>/</mo><mn>2</mn></mrow><mrow></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>2</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> level of neutral copper using pulsed level-crossing spectroscopy at short laser wavelengths",PRA,1,41,article,1990
68192,10.1103/PhysRevA.41.2339,"Correlation-function hyperspherical harmonic calculations of the <i>ppμ</i>, <i>ddμ</i>, and <i>ttμ</i> molecular ions",PRA,5,41,article,1990
68193,10.1103/PhysRevA.41.2344,Density-functional theory of atoms in strong magnetic fields,PRA,5,41,article,1990
68194,10.1103/PhysRevA.41.2348,Nonlinear effects in the detection of stored ions,PRA,5,41,article,1990
68195,10.1103/PhysRevA.41.2352,Formation and disappearance rates of metastable muon-<i>α</i> levels in high-pressure helium targets,PRA,5,41,article,1990
68196,10.1103/PhysRevA.41.2363,Second-order variation in Thomas-Fermi theory,PRA,5,41,article,1990
68197,10.1103/PhysRevA.41.2370,"Laser spectroscopic observation and large-scale configuration-interaction calculation of doubly excited msns <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi>S</mi></mrow><mrow></mrow><mrow><mi>e</mi></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>1</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> states of Ca atoms",PRA,5,41,article,1990
68198,10.1103/PhysRevA.41.2386,"Feshbach-projection calculations of inelastic resonances in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">He</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span>",PRA,5,41,article,1990
68199,10.1103/PhysRevA.41.2391,Symmetric-group approach to the study of the traces of <i>p</i>-order reduced-density operators and of products of these operators,PRA,5,41,article,1990
68200,10.1103/PhysRevA.41.2398,Differential cross section for Na fine-structure transfer induced by Na and K collisions,PRA,5,41,article,1990
68201,10.1103/PhysRevA.41.2407,"Experimentally determined density matrices for H(n=3) formed in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span>-He collisions from 20 to 100 keV",PRA,5,41,article,1990
68202,10.1103/PhysRevA.41.2422,"Dielectronic recombination from the ground and excited states of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">C</mi></mrow><mrow><mn>4</mn><mo>+</mo></mrow></msup></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">O</mi></mrow><mrow><mn>6</mn><mo>+</mo></mrow></msup></mrow></math></span>",PRA,5,41,article,1990
68203,10.1103/PhysRevA.41.2429,"Production of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msubsup><mrow><mi mathvariant=""normal"">N</mi></mrow><mrow><mn>2</mn></mrow><mrow><mo>+</mo></mrow></msubsup></mrow></math></span> first negative emission by impact of 1-MeV <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mn>0</mn></mrow></msup></mrow></math></span>, <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span>, and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> on <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">N</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>",PRA,5,41,article,1990
68204,10.1103/PhysRevA.41.243,"Spectroscopy of A <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>0</mn></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span>←X <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>1</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>0</mn></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> and B <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>1←X <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>1</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>0</mn></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> transitions in CdNe and CdAr molecules",PRA,1,41,article,1990
68205,10.1103/PhysRevA.41.2437,Low-energy positron-argon collisions by using parameter-free positron correlation polarization potentials,PRA,5,41,article,1990
68206,10.1103/PhysRevA.41.2445,"Dissociative attachment of electrons to <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">N</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>O",PRA,5,41,article,1990
68207,10.1103/PhysRevA.41.2453,"Formation of He(3 <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi>D</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>) by electron capture in collisions of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">He</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span> with various polyatomic molecules",PRA,5,41,article,1990
68208,10.1103/PhysRevA.41.2457,"Classification of Cm <span class=""sc"">i</span> energy levels using counterpropagation neural networks",PRA,5,41,article,1990
68209,10.1103/PhysRevA.41.2462,Electronic excitation of formaldehyde by low-energy electrons: A theoretical study using the complex Kohn variational method,PRA,5,41,article,1990
68210,10.1103/PhysRevA.41.2468,<i>Ab initio</i> calculations of one-electron-scattering properties of ethyne (acetylene) and ethylene molecules,PRA,5,41,article,1990
68211,10.1103/PhysRevA.41.2482,Multiple scattering of MeV atomic and molecular ions traversing ultrathin films,PRA,5,41,article,1990
68212,10.1103/PhysRevA.41.2489,"Absolute elastic differential cross sections of electrons scattered by 3 <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi>P</mi></mrow><mrow><mn>3</mn><mo>/</mo><mn>2</mn></mrow><mrow></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>2</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> sodium",PRA,5,41,article,1990
68213,10.1103/PhysRevA.41.2500,"Validity of the continuous-slowing-down approximation in electron degradation, with numerical results for argon",PRA,5,41,article,1990
68214,10.1103/PhysRevA.41.2506,External field effects on dielectronic recombination rate coefficients for oxygen atomic ions,PRA,5,41,article,1990
68215,10.1103/PhysRevA.41.2515,"Two-electron detachment and excitation processes in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">S</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> collisions with atoms and molecules",PRA,5,41,article,1990
68216,10.1103/PhysRevA.41.252,"Single- and multiple-electron effects in the Si 1<i>s</i> photoabsorption spectra of Si<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>X</mi></mrow><mrow><mn>4</mn></mrow></msub></mrow></math></span> (X=H,D,F,Cl,Br,<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>Ch</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span>,<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>C</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>H</mi></mrow><mrow><mn>5</mn></mrow></msub></mrow></math></span>,<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>OCH</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span>,<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>OC</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>H</mi></mrow><mrow><mn>5</mn></mrow></msub></mrow></math></span>) molecules: Experiment and theory",PRA,1,41,article,1990
68217,10.1103/PhysRevA.41.2521,Secondary-electron yields from thin foils: A possible probe for the electronic stopping power of heavy ions,PRA,5,41,article,1990
68218,10.1103/PhysRevA.41.2536,Scattering theory of close-coupling equations,PRA,5,41,article,1990
68219,10.1103/PhysRevA.41.2547,Quantum electrodynamical study of bimolecular scattering effects in Raman spectroscopy,PRA,5,41,article,1990
68220,10.1103/PhysRevA.41.2566,Hyperfine structure of lanthanum at sub-Doppler resolution by diode-laser-initiated resonance-ionization mass spectroscopy,PRA,5,41,article,1990
68221,10.1103/PhysRevA.41.2574,Scaling laws and polarization of atomic and nuclear bremsstrahlung,PRA,5,41,article,1990
68222,10.1103/PhysRevA.41.2580,Hanle effect in spectrally broadened light,PRA,5,41,article,1990
68223,10.1103/PhysRevA.41.2594,"Enhanced radiative Auger emission from lithiumlike <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">S</mi></mrow><mrow></mrow><mrow><mn>1</mn><mn>3</mn><mo>+</mo></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow><mn>16</mn></mrow><mrow></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRA,5,41,article,1990
68224,10.1103/PhysRevA.41.2598,Threshold effects in photodetachment near an autodetaching or excited-state resonance,PRA,5,41,article,1990
68225,10.1103/PhysRevA.41.2610,Laser cooling in ion traps: Noncooling of a transverse component,PRA,5,41,article,1990
68226,10.1103/PhysRevA.41.2614,Cryogenic H maser in a strong <i>B</i> field,PRA,5,41,article,1990
68227,10.1103/PhysRevA.41.2621,"Quantum jumps and the single trapped barium ion: Determination of collisional quenching rates for the 5<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi>d</mi></mrow><mrow><mn>2</mn></mrow></msup></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>D</mi></mrow><mrow><mn>5</mn><mo>/</mo><mn>2</mn></mrow></msub></mrow></math></span> level",PRA,5,41,article,1990
68228,10.1103/PhysRevA.41.2631,"Transverse relaxation of spin-polarized <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> gas due to a magnetic field gradient",PRA,5,41,article,1990
68229,10.1103/PhysRevA.41.2636,Amplitude squeezing through photon fractioning,PRA,5,41,article,1990
68230,10.1103/PhysRevA.41.264,"Collision-induced absorption by <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>-He pairs in the fundamental band: Rotational states dependence",PRA,1,41,article,1990
68231,10.1103/PhysRevA.41.2645,Properties of displaced number states,PRA,5,41,article,1990
68232,10.1103/PhysRevA.41.2653,Power spectra and variance of laser-noise-induced population fluctuations in two-level atoms,PRA,5,41,article,1990
68233,10.1103/PhysRevA.41.2668,Quantum theory of spontaneous emission in a one-dimensional optical cavity with two-side output coupling,PRA,5,41,article,1990
68234,10.1103/PhysRevA.41.2677,Pressure-induced extra resonances in nonlinear spectroscopy,PRA,5,41,article,1990
68235,10.1103/PhysRevA.41.2687,"Stimulated Kerr scattering and reorientation work of molecules in liquid <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">CS</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>",PRA,5,41,article,1990
68236,10.1103/PhysRevA.41.2698,Resonant light scattering from single atoms: Sub-Poissonian statistics versus antibunching,PRA,5,41,article,1990
68237,10.1103/PhysRevA.41.27,"Classical dynamics and ground-state phase transitions of a model SU(1,1) Hamiltonian",PRA,1,41,article,1990
68238,10.1103/PhysRevA.41.2702,Codimension-two bifurcations in single-mode optical bistable systems,PRA,5,41,article,1990
68239,10.1103/PhysRevA.41.271,"Measurement of the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>L</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>-<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi>L</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span> Coster-Kronig transition probability in Nd(<i>Z=60</i>)",PRA,1,41,article,1990
68240,10.1103/PhysRevA.41.2712,Squeezing of many-atom radiation in an optical cavity,PRA,5,41,article,1990
68241,10.1103/PhysRevA.41.2718,Ultrafast time-resolved fluorescence spectroscopy,PRA,5,41,article,1990
